	encoding 82	encoding 85
FGF9	-0.004506848752498627	-0.02465890534222126
PCDH20	0.004506640136241913	-0.0180622898042202
FGF12	-0.0045044259168207645	-0.029709385707974434
TNFRSF9	-0.004503620322793722	0.007111965212970972
FABP6	-0.004500953014940023	0.009185880422592163
ZNF418	-0.004499725066125393	-0.020197732374072075
ZNF365	0.0044993506744503975	-0.01967225782573223
LGI2	0.004498977214097977	-0.022097408771514893
WSCD1	0.0044937171041965485	-0.01916750706732273
VDR	-0.004492920357733965	0.009884148836135864
S100A14	-0.004492275416851044	-0.01769789308309555
CDH10	0.004489447455853224	-0.06762416660785675
LDB3	-0.004488762933760881	-0.0009096894063986838
FIBCD1	-0.004487495869398117	-0.011475139297544956
MARK1	0.004481073934584856	-0.021601423621177673
AGTR1	-0.004477726761251688	-0.06080843508243561
CENPF	-0.00447738217189908	0.007588030770421028
LILRB4	-0.004475553520023823	-0.003268232336267829
CDK1	-0.004473227076232433	0.0017910251626744866
CNN1	-0.004472760483622551	-0.01966591738164425
HES2	-0.0044705988839268684	0.005523912142962217
SEMA6A	0.004470387473702431	0.021669717505574226
RORC	-0.004461769480258226	-0.012502693571150303
MSR1	-0.004461582750082016	-0.005743987392634153
HLA-DQB2	0.004460417665541172	-0.009133396670222282
NTRK3	-0.004459858406335115	-0.03952493891119957
C10orf107	0.004459674470126629	-0.0036970351357012987
LOC389332	0.004459078423678875	0.0031697561498731375
LINGO1	-0.004457572940737009	-0.015643443912267685
TFEC	-0.004455124028027058	0.019254373386502266
SIRPG	-0.0044531808234751225	0.016383253037929535
SERTAD4	-0.004453001543879509	0.002465248806402087
TMEM108	0.004452284891158342	-0.02886696346104145
AQP5	-0.004451407119631767	-0.055375754833221436
GPRC5B	-0.004450527485460043	-0.011147468350827694
SLC14A2	0.004449856001883745	-0.01714988239109516
CXADR	-0.004449406638741493	-0.008475207723677158
B4GALNT1	0.0044457861222326756	-0.021006589755415916
RTN4RL2	-0.004443597514182329	-0.017712024971842766
RADIL	0.004441522993147373	-0.009472433477640152
TFF3	-0.004436038434505463	-0.018460029736161232
FCER1A	-0.004435442388057709	-0.02100883424282074
NRTN	-0.00443139486014843	0.00911190826445818
FAT3	0.004430357366800308	-0.038712482899427414
GRHL3	-0.004429307766258717	-0.01824777014553547
XK	0.004428689368069172	-0.011613386683166027
MLXIPL	-0.00442776083946228	-0.00482714781537652
CYP11A1	-0.004425038117915392	-0.030856017023324966
LOC284749	-0.0044246818870306015	0.03143903240561485
LCN2	-0.004424039274454117	-0.00402872497215867
DKK1	0.004423900507390499	0.0015512905083596706
MCF2	0.004423033446073532	0.030410364270210266
TMPRSS2	-0.004418181721121073	-0.025737764313817024
HS3ST3A1	0.004416557494550943	-0.013631077483296394
PLEKHB1	-0.004414674360305071	-0.006640573963522911
SPRR2E	0.004414417315274477	-0.001260387827642262
COX6B2	0.004414333961904049	-0.005985809490084648
LRRC8E	-0.004408476874232292	-0.00010576860222499818
B3GNT4	0.004407408181577921	0.007874042727053165
EGFR	0.004404644016176462	-0.0015344875864684582
MGAT3	0.00440272456035018	-0.03360658138990402
LRRC66	-0.004402334801852703	0.010178701020777225
RASD2	-0.004399290308356285	-0.008226746693253517
CDHR5	-0.004398516844958067	0.02895957976579666
CEACAM6	0.00439773965626955	-0.012134712189435959
HSD17B6	-0.004393537063151598	-0.04776100069284439
ARL4D	-0.004393324721604586	-0.02523849904537201
CCL5	-0.0043917689472436905	0.006808479782193899
NKAIN2	-0.004387946799397469	-0.03364981710910797
S100A4	-0.004385846666991711	-0.012620106339454651
CD79A	-0.00438534514978528	-0.0051856739446520805
CAPS	-0.004384938161820173	-0.02171727828681469
ADAMTS19	-0.004377632401883602	-0.095660500228405
DLK2	0.004374795593321323	-0.003126766998320818
TPD52L1	-0.004373038187623024	-0.01903785951435566
SIX2	0.004372701980173588	-0.02984115667641163
IQGAP3	-0.0043721566908061504	0.014091407880187035
TMEM47	-0.004370176699012518	-0.024264320731163025
FRMD3	-0.004366100765764713	0.01094723679125309
PLK1	-0.004365370608866215	0.010622316040098667
LGSN	0.004363727755844593	0.010172149166464806
KCNT2	0.0043565756641328335	-0.024213876575231552
BMP5	0.004354080650955439	0.013679329305887222
PODXL2	0.004349948838353157	-0.008697841316461563
RPRM	0.004342684522271156	-0.06667332351207733
ACADL	0.004342157393693924	-0.03168560564517975
CSPG5	-0.004338969010859728	-0.032043132930994034
NOX1	-0.004338760394603014	0.005319134332239628
DNAH7	-0.0043238685466349125	0.008136958815157413
LOC283392	0.004320738837122917	0.0033646097872406244
ABCA17P	0.004317673854529858	-0.040340978652238846
SLC4A8	-0.00431743124499917	-0.0039453827776014805
RHBG	-0.004317231941968203	-0.05457054078578949
CHRM3	0.0043083843775093555	-0.01312626339495182
NHSL2	0.004306450020521879	-0.01825292780995369
EPHX2	0.0043054320849478245	-0.01542417798191309
NCF1	-0.004304553847759962	-0.003432507161051035
NACAD	0.004302733577787876	-0.012113910168409348
ZFPM2	-0.004302176181226969	-0.026706824079155922
BCAN	-0.004301564302295446	0.009221579879522324
C6orf138	-0.004300848115235567	-0.008746282197535038
P2RY12	-0.0042981295846402645	0.005809420719742775
ADH1B	-0.004296205006539822	-0.036969006061553955
UPK2	-0.004294929094612598	-0.0039747655391693115
CWH43	-0.004294446669518948	-0.0005691775004379451
SYT7	-0.0042923809960484505	-0.02117190696299076
LONRF3	0.0042869714088737965	0.008693305775523186
GDF1	0.00428277300670743	-0.03019644133746624
CASC5	-0.004282588604837656	-0.0001631986815482378
TK1	-0.004282284528017044	-0.000858764280565083
WASF3	0.00428102957084775	-0.024267561733722687
FAM171A1	0.0042804088443517685	-0.006469095591455698
HPGDS	-0.00427934480831027	-0.015508036129176617
DUSP5P	-0.00427803723141551	0.009866734966635704
PLA2R1	0.004277314059436321	-0.01223548874258995
UBD	-0.004275936633348465	0.00023299685562960804
SCUBE1	0.004271470941603184	0.006322572473436594
C6orf155	-0.004271323326975107	-0.008659611456096172
NUSAP1	-0.004269464407116175	-0.0032143504358828068
KLRD1	-0.004267048090696335	0.011926431208848953
MCHR1	-0.004266721196472645	-0.032067179679870605
KCNQ3	0.004262539092451334	-0.0073922621086239815
EPDR1	0.004262423608452082	-0.0047203670255839825
GNAL	0.0042602261528372765	-0.0019866465590894222
CLEC12A	-0.004258668050169945	0.0029780189506709576
CD79B	-0.004258227068930864	-0.009470037184655666
CNDP1	-0.004257872700691223	0.014318632893264294
FAM72B	-0.00425649294629693	0.005127826239913702
PAX2	-0.004254987929016352	-0.010216238908469677
SIX4	-0.0042545730248093605	-0.04640539363026619
SLC2A12	-0.004253781866282225	-0.0042648701928555965
HRH2	0.004252281971275806	0.027454247698187828
G0S2	0.004252090584486723	-0.013149268925189972
ZNF208	-0.00425109826028347	-0.02129070647060871
KIAA2022	0.00425056554377079	-0.09297214448451996
RUNX3	0.004250414203852415	0.012891854159533978
LEP	-0.004247481934726238	-0.016910795122385025
NRSN1	0.004247399512678385	-0.0691169798374176
LYPD3	-0.004246714059263468	-0.01753624714910984
LHFPL3	0.0042441911064088345	0.03861461207270622
TMEM132E	-0.004242791328579187	-0.023661969229578972
CD52	-0.004242065362632275	-0.004975598771125078
ITGA2	0.004240226000547409	0.007735118735581636
QPRT	-0.004240204114466906	-0.00046431488590314984
SLC24A3	-0.004239452537149191	-0.016053475439548492
CGNL1	-0.004237382207065821	-0.039365608245134354
GFAP	-0.004236646927893162	-0.009475852362811565
MFSD2B	0.0042315879836678505	-0.003010484157130122
ACBD7	-0.004230380989611149	-0.015483961440622807
HOXD4	-0.004230360966175795	-0.006134854629635811
FHL1	0.004228828474879265	0.00996814388781786
ASGR2	-0.004220695700496435	-0.035554829984903336
GPRIN3	-0.0042205979116261005	0.018626008182764053
GNAO1	0.004220391623675823	-0.014704957604408264
ZNF471	0.004217965994030237	-0.03290807455778122
PCDHA3	0.004216255620121956	-0.03418957069516182
ITPR3	0.004215101711452007	0.020578255876898766
S1PR5	0.004210480488836765	-0.01956305094063282
COL7A1	0.0042085968889296055	-0.014327199198305607
OLIG1	-0.004205517005175352	-0.01908976212143898
TH	0.004203285556286573	0.004052057396620512
MSX2	-0.004197375383228064	0.001743784174323082
IGSF9	-0.00419527618214488	-0.029638106003403664
TMEM163	0.004184333141893148	-0.01996311917901039
SLC1A7	-0.004183606710284948	-0.0012716324999928474
WIF1	0.004180376883596182	-0.005614662077277899
LOC284837	-0.004177633207291365	-0.009260961785912514
C10orf72	0.004177171271294355	-0.02137882076203823
LRP8	0.004176806192845106	0.010574066080152988
SIT1	-0.0041755205020308495	0.00455274386331439
PEG10	-0.004174490459263325	-0.027805093675851822
CNIH2	-0.0041710566729307175	-0.018818043172359467
CCDC8	0.00416906550526619	-0.01814250461757183
ACTA1	-0.004163199570029974	-0.01123814657330513
A2BP1	-0.004156274255365133	-0.012455449439585209
CCL21	0.004153889138251543	-0.0176987424492836
KIF19	-0.004153169691562653	-0.002866757567971945
MUC13	-0.004150844179093838	0.015994001179933548
PAQR6	-0.004150782711803913	-0.0023161028511822224
GDF5	-0.004150521010160446	-0.03621293231844902
AMPH	0.00414971774443984	-0.004961063154041767
OLFM4	-0.004149487242102623	0.01158035546541214
SCD5	0.004147159866988659	-0.009060600772500038
FOXF2	0.004145752172917128	0.01118216011673212
FAM40B	0.0041441465727984905	0.013935262337327003
B4GALNT4	0.004140571225434542	-0.025423729792237282
CHI3L1	-0.004137125797569752	-0.027486657723784447
ZNHIT2	0.004136418923735619	-0.016828136518597603
PRR15	-0.004135258961468935	-0.020941419526934624
CLIC6	-0.004132861737161875	-0.013936132192611694
OSTalpha	-0.004130087792873383	-0.027156315743923187
AFAP1L2	0.004127064254134893	-0.004346477799117565
CACNA1I	0.00412632105872035	-0.043699704110622406
C6orf105	-0.004124889615923166	0.005252469331026077
KIF23	-0.004122335929423571	0.011596702970564365
SLC24A4	-0.004121753852814436	0.010982337407767773
GPRC5C	0.004119835793972015	-0.021769778802990913
KRT75	-0.004119575954973698	-0.009613056667149067
CSF3R	-0.004119564779102802	9.340349060948938e-05
POU3F1	0.0041189370676875114	0.01212295051664114
KIAA0802	0.004116840660572052	0.007413451559841633
CYR61	0.0041154976934194565	-8.247907680924982e-05
ALPL	-0.0041114650666713715	-0.019680917263031006
HOXB7	0.00410871859639883	0.0069805290549993515
PROM2	-0.004106859676539898	-0.02359042316675186
C16orf89	0.004106768406927586	-0.04027974605560303
CPAMD8	0.004106524400413036	-0.02224649488925934
NCF1C	-0.004105315078049898	-0.007564971223473549
MPP2	0.004105179104954004	-0.01766415499150753
ATP6V1G2	-0.004102939739823341	-0.025780564174056053
NECAB1	0.004094279836863279	-0.003457929939031601
WNT7A	0.004090677946805954	-0.02445201389491558
SELENBP1	-0.00408569723367691	-0.02056623436510563
THRB	-0.004082075785845518	-0.03849935904145241
RASEF	-0.004079028032720089	0.0060525634326040745
NR4A1	0.004074570257216692	0.01569083146750927
KCTD4	-0.004070023540407419	0.04617554321885109
AQP1	-0.004062287043780088	-0.004937521182000637
COL25A1	0.004061581566929817	-6.0280981415417045e-05
FIGF	0.0040607573464512825	-0.032583776861429214
MAGEC1	-0.004058498423546553	-0.03823037073016167
TYRP1	-0.004057076293975115	-0.004258873872458935
SYTL5	0.0040502953343093395	-0.04018105939030647
CD3E	-0.0040488578379154205	0.010655966587364674
P2RY2	0.00404883548617363	0.0008559311972931027
RNASE7	-0.004048694856464863	0.0013760265428572893
CCDC74B	-0.00404825434088707	-0.017010649666190147
COL8A1	0.004040777217596769	-0.0059389942325651646
INHBA	0.0040407027117908	0.012101220898330212
WSCD2	0.004035584628582001	-0.05579175055027008
ZNF737	0.004035374149680138	-0.009864182211458683
SIDT1	-0.004034862387925386	-0.011865314096212387
TCERG1L	-0.004034724552184343	-0.03468623757362366
ENTPD8	-0.00403447775170207	-0.024143626913428307
SEZ6L	-0.004034028854221106	-0.05326659604907036
PCOLCE2	0.004033038392663002	-0.015264120884239674
PMEPA1	0.004032223951071501	0.010315016843378544
SPRR2G	0.004031063057482243	-0.01590808853507042
CDKN2B	0.004026853479444981	-0.01041815523058176
RFPL1S	-0.004025252070277929	-0.03225782513618469
FAM92B	0.004024338908493519	-0.020400049164891243
EGR2	0.004024059046059847	-0.009597263298928738
KRT8	-0.004022159613668919	0.0031938422471284866
TMEM184A	-0.00402215588837862	-0.009914927184581757
CXCR6	-0.004019992426037788	0.015610688365995884
KCNA5	0.004016072954982519	0.0003461234737187624
MATN3	-0.004011946264654398	-0.004885410889983177
ASPN	-0.004011754412204027	-0.012504694983363152
FOXC2	0.004010357428342104	0.021248651668429375
PLA2G4E	0.004006863106042147	0.031184107065200806
LAMC3	0.004006839822977781	-0.0033938055858016014
DRP2	-0.0040061394684016705	-0.00719686783850193
IL20RB	0.0040047625079751015	0.005088402424007654
CHRNB2	-0.0040046898648142815	0.012434545904397964
ITGA2B	-0.004001113120466471	-0.024794278666377068
CCL17	-0.0039995876140892506	-0.01463521458208561
SPINK1	0.003992146346718073	-0.02817019820213318
HYDIN	-0.0039902376011013985	-0.009828864596784115
SLC18A2	0.003986097406595945	0.0018971147947013378
PLLP	-0.003982079681009054	-0.020600149407982826
SORBS1	-0.003981210757046938	0.012153887189924717
C3	-0.003979573957622051	-0.019938578829169273
CCNB2	-0.003977859392762184	0.0005866972496733069
MLC1	-0.003970643971115351	-0.016179563477635384
ZNF385B	-0.003969617187976837	-0.023340975865721703
ADH7	0.003966584336012602	-0.07291213423013687
RASL11B	0.003964737989008427	-0.008670973591506481
FLRT2	0.0039641461335122585	-0.016478829085826874
UBE2C	-0.003963432740420103	0.008582694455981255
APOB	-0.003956544678658247	-0.014302055351436138
NKX3-2	0.003954927437007427	-0.05010613054037094
POU2F3	-0.003953058272600174	-0.04536733403801918
KLRB1	-0.003952682949602604	-0.0019116939511150122
GPR120	-0.003951116930693388	0.006949870381504297
HOXC10	-0.003943802323192358	0.03377142548561096
SPATA18	-0.0039437683299183846	-0.000273638783255592
PRF1	-0.00394320348277688	0.005535468924790621
MTUS2	0.00393795408308506	-0.041063617914915085
SEMA3B	-0.003937487956136465	-0.0006682580569759011
CENPV	0.003935371991246939	-0.008546189405024052
IL22RA2	-0.003935286775231361	-0.015999997034668922
UGT1A10	0.003934131935238838	-0.012732051312923431
LRRIQ1	-0.003927160054445267	0.0010905128438025713
KCNN1	0.003919270820915699	-0.017550256103277206
MYL3	0.003912941087037325	0.0022542974911630154
SGMS2	0.003912935499101877	0.008224590681493282
WNK2	0.003912582993507385	-0.006696836557239294
RHOD	0.003910754341632128	-0.00014787891996093094
NR4A3	0.003907554317265749	0.024503128603100777
TLR7	-0.003905230900272727	-0.002292338525876403
NEGR1	-0.003904766635969281	0.002374784555286169
PPP1R3C	0.0039021603297442198	-0.018386460840702057
STAP2	-0.0039018867537379265	-0.009914780966937542
KIF14	-0.003901560790836811	0.008574738167226315
CABYR	-0.0038939225487411022	-0.011057799682021141
EMILIN1	0.0038934191688895226	-0.015182804316282272
WNT3A	-0.0038915202021598816	-0.031114690005779266
FAM70A	0.0038881299551576376	-0.01658632606267929
NDRG4	0.0038845629896968603	-0.03670909255743027
NXPH3	-0.003884371370077133	-0.033070821315050125
GPX8	0.003882799530401826	-0.006523203104734421
FREM1	-0.0038809936959296465	-0.011726641096174717
ASGR1	0.0038769603706896305	-0.024495482444763184
XKR9	-0.0038677905686199665	0.0009935313137248158
AKR1C2	0.00386758241802454	-0.026581235229969025
PEBP4	0.0038674732204526663	-0.05368167534470558
EDNRB	-0.003866741433739662	0.013245015405118465
INE2	0.003865125123411417	-0.002615618985146284
LRMP	-0.0038643633015453815	-0.02005477249622345
SLIT2	0.003863976802676916	-0.02828512340784073
CDS1	0.0038589914329349995	-0.0005372838350012898
NGF	0.0038586475420743227	-0.014558159746229649
GRIA4	-0.0038510728627443314	0.0028258399106562138
CACNG6	0.003846669103950262	-0.007759823463857174
DHRS2	-0.0038437191396951675	-0.02231011353433132
KRT6A	-0.003842086298391223	0.005393882282078266
ALPK2	0.003840099088847637	0.0015188312390819192
HAL	-0.0038385982625186443	-0.02765854261815548
TMEM200A	0.0038385780062526464	0.0237756185233593
PDZK1P1	-0.0038369514513760805	0.01030874066054821
GCK	0.0038335954304784536	-0.04126976057887077
DNAH5	-0.003832020564004779	-0.0028086595702916384
GRM5	0.0038306075148284435	0.008281796239316463
CDA	0.0038276021368801594	0.002439308911561966
DLGAP3	-0.003823661245405674	-0.022074028849601746
COL5A3	-0.003820074023678899	-0.011751857586205006
BSN	-0.0038196700625121593	-0.015189599245786667
ANXA9	-0.0038119424134492874	-0.020989002659916878
SLC35F1	-0.003811730770394206	-0.009388948790729046
CAMK2B	0.0038114432245492935	-0.027866646647453308
KIF2C	-0.0038103030528873205	0.0055926195345819
LGALS2	-0.0038057654164731503	0.03153035417199135
TRAT1	-0.0038052492309361696	0.02111515961587429
PCDHA13	-0.003802447346970439	-0.04102408513426781
ANGPTL4	0.0037945073563605547	-0.004851130768656731
PDE8B	0.00379174598492682	-0.018220536410808563
FGF11	0.0037898935843259096	-0.0038922138046473265
CTSW	-0.0037870979867875576	-0.0009461887530051172
GAD1	-0.0037849778309464455	-0.03454471752047539
TLR8	-0.0037845417391508818	0.0032396912574768066
KIF20A	-0.003783957799896598	0.0015579599421471357
CXCL12	-0.0037815487012267113	-0.01418896671384573
TOP2A	-0.00377837335690856	0.005897878669202328
LRRC43	0.0037765302695333958	0.004464092198759317
CLDN5	-0.0037744599394500256	-0.023557163774967194
CAND2	0.0037729477044194937	-0.02136872336268425
CALB1	0.0037629660218954086	-0.016251277178525925
REEP2	0.003762064501643181	-0.034041136503219604
GLTPD2	-0.003756070276722312	0.03204352781176567
NOTUM	0.0037506422959268093	-0.01906251534819603
NFASC	-0.0037502353079617023	-0.01158631406724453
CPA6	0.003748086513951421	-0.0006377941463142633
TMTC1	0.003745495341718197	-0.011407772079110146
GPR83	0.0037413008976727724	-0.005371509585529566
NNAT	0.003739885985851288	0.007617908995598555
EN2	0.003739279694855213	0.033560629934072495
PRDM6	0.0037386578042060137	-0.03224077820777893
KIAA1543	-0.00373856071382761	-0.008881796151399612
TOX	0.0037319103721529245	0.005801765248179436
THPO	-0.0037303848657757044	-0.051378775388002396
CGN	-0.0037296731024980545	-0.02087593264877796
FUT2	-0.003724668873474002	-0.004044077359139919
SCIN	-0.0037228851579129696	0.006739017553627491
PCDHGA7	0.0037146524991840124	0.009820660576224327
TSPAN5	0.003712248057126999	-0.02225254476070404
STON2	-0.0037052591796964407	0.0006797473761253059
CLIP3	0.003705074079334736	-0.022833477705717087
RGS9	0.0037046619690954685	-0.014059606939554214
GABRG2	0.003700121771544218	-0.03903333470225334
SILV	-0.003692026250064373	0.016291730105876923
KLF15	-0.0036882292479276657	-0.02017408050596714
CLCNKA	0.003687408519908786	-0.030110105872154236
HJURP	-0.003684890689328313	0.005660266149789095
CNTN3	0.003683054354041815	-0.048245709389448166
HOXB6	0.0036820091772824526	-0.0007105099502950907
MGAT5B	0.003678768640384078	-0.0006938470178283751
RXFP1	0.003678241278976202	0.0005369086284190416
SH2D2A	0.0036760573275387287	0.0177361611276865
KIAA0748	-0.0036747190169990063	0.00688991928473115
IFI6	-0.0036741243675351143	-0.0005598982679657638
PDZRN3	-0.003672431455925107	-0.0006787281017750502
PNMT	-0.0036705650854855776	-0.026672519743442535
PDE1C	0.0036676619201898575	-0.014902527444064617
CCDC141	0.0036660931073129177	0.007906277664005756
MMP17	0.0036638565361499786	0.011597410775721073
FAM171A2	0.0036630972754210234	-0.0233171209692955
INHA	-0.0036618299782276154	-0.02043873630464077
MYEF2	-0.003660089336335659	-0.011127003468573093
FAM110B	-0.003655333537608385	-0.034011416137218475
SOBP	0.003652165876701474	-0.0203813798725605
DIO3	0.003646905766800046	-0.0066921161487698555
ITGAL	-0.0036446386948227882	0.0008427434368059039
TMEM150C	0.003640267765149474	-0.015459907241165638
ELOVL7	0.003639575792476535	0.011899389326572418
SCNN1B	-0.0036386416759341955	-0.055037982761859894
COL4A5	0.003625917946919799	-0.01019851304590702
RGS7	0.003624606179073453	0.0029415602330118418
SLC45A2	0.0036216573789715767	0.016372550278902054
FCRLA	-0.003621250856667757	-0.005746891722083092
C8orf48	0.0036199905443936586	-0.018374094739556313
ANKRD35	-0.0036195246502757072	-0.040181148797273636
PHACTR1	-0.0036176235880702734	0.002315421123057604
INHBB	-0.003616636386141181	-0.023561090230941772
ADCY5	-0.0036132645327597857	-0.020501725375652313
KLRK1	-0.003611976280808449	0.0011222088942304254
ZDHHC8P1	-0.0036109192296862602	0.002739253919571638
ZBED2	0.0036102121230214834	0.0028361615259200335
APOC1	-0.003609573934227228	-0.02087291143834591
RAD54L	-0.003608586499467492	0.006711524445563555
VWDE	-0.0036082991864532232	-0.027053430676460266
UNC13A	-0.00360791920684278	-0.019089646637439728
LCN10	0.0036024553701281548	0.009176362305879593
LOC441666	-0.0035999061074107885	-0.0034397118724882603
C3orf55	-0.003599704708904028	0.013228096067905426
TSTD1	-0.003595024114474654	-0.03101835586130619
GAS1	-0.003594987792894244	-0.014947646297514439
SSC5D	0.0035925523843616247	-0.006398462690412998
PACRG	-0.003592350287362933	-0.0564454086124897
GAMT	-0.0035919444635510445	-0.023032717406749725
MST1R	-0.0035863472148776054	-0.003764646826311946
SLITRK3	0.0035852876026183367	-0.0847800076007843
ERN2	0.003584330901503563	-0.0322367325425148
NRXN1	-0.003581678494811058	-0.05329464003443718
APOL4	-0.003578923409804702	-0.012526754289865494
NLRP6	-0.00357073568738997	0.04219794645905495
SPON1	-0.0035688031930476427	0.010200082324445248
LOC150622	-0.003564482321962714	-0.03455876559019089
TGM3	-0.0035619111731648445	-0.021136077120900154
PTPRH	0.003560785437002778	0.012746931985020638
PLD4	-0.003559077624231577	0.0029804420191794634
MAP1LC3C	-0.003558388678357005	-0.0025598478969186544
PLA2G12B	-0.0035561181139200926	0.01485995389521122
GPR173	0.0035504174884408712	-0.013659350574016571
HTR7	0.003550309222191572	0.007336271461099386
BUB1B	-0.0035442907828837633	0.0016117461491376162
RHBDL2	-0.0035404646769165993	-0.008395018056035042
FLNC	0.0035382257774472237	-0.0008118051337078214
EPHB6	0.0035344185307621956	-0.023778211325407028
SPC25	-0.003530605463311076	0.0053292689844965935
IYD	-0.0035198386758565903	-0.02402392216026783
S100P	0.003519675461575389	-0.013090109452605247
ARG1	-0.0035188966430723667	-0.07796221226453781
ITGB8	-0.0035188887268304825	0.028169741854071617
GYLTL1B	-0.0035185101442039013	-0.004421461373567581
THBS2	-0.0035183033905923367	-0.007117465604096651
ADAMTS16	0.0035179450642317533	0.0075654760003089905
VWA5B2	-0.003515024669468403	-0.026189276948571205
MFI2	0.0035136444494128227	0.012416991405189037
RGL3	-0.003508150577545166	-0.028103195130825043
LOC96610	-0.0035057596396654844	-0.0038733750116080046
ITIH4	-0.0035002846270799637	-0.02532278560101986
RDH12	-0.0034985013771802187	-0.01536670420318842
CDHR1	-0.0034948596730828285	0.03045431524515152
MAPK8IP1	-0.003494022414088249	-0.013427313417196274
CD177	-0.003491152310743928	-0.006994450930505991
BHLHE22	-0.003488275222480297	-0.021490348502993584
LOC440925	-0.0034863874316215515	-0.026583481580018997
NUP62CL	0.0034828835632652044	0.011020071804523468
MMP8	-0.003482041647657752	-0.0029415159951895475
RRAD	0.0034757989924401045	0.008706469088792801
C13orf38	-0.003469491843134165	0.019529996439814568
COL12A1	-0.0034684063866734505	-0.005553704686462879
CLUL1	-0.0034674101043492556	-0.015378027223050594
MT1X	-0.003465205430984497	-0.011113516986370087
KCNJ11	-0.0034638550132513046	-0.03249964118003845
GNG7	-0.003459943924099207	-0.008063850924372673
EDN1	0.0034599234350025654	0.012929701246321201
HOXD9	-0.003459630301222205	-0.016528721898794174
PCDH7	0.003456861712038517	0.0008415429037995636
SFTA2	0.0034568458795547485	0.010042073205113411
GPC3	0.003456446807831526	-0.037498146295547485
FAM174B	-0.0034462613984942436	-0.03137630224227905
TM4SF4	0.003441525623202324	-0.039858441799879074
ASF1B	-0.003440659260377288	-0.003742122557014227
ZNF488	0.0034365367610007524	-0.0010440541664138436
SH3GL3	0.003434492042288184	-0.04634925723075867
BUB1	-0.0034330165944993496	0.00705726770684123
COL4A3	0.0034317122772336006	-0.01223575510084629
DIRAS3	-0.0034298591781407595	-0.009972365573048592
FCGBP	0.003426627954468131	-0.017768075689673424
RGN	-0.0034262151457369328	-0.02137725055217743
NNMT	-0.0034242384135723114	-0.0007730829529464245
SLC26A9	-0.0034240977838635445	-0.016991831362247467
CEL	-0.0034211562015116215	-0.003274661721661687
ABCC8	-0.0034202556125819683	-0.06382331252098083
CD8A	-0.003419718239456415	0.013866573572158813
SLC25A18	-0.003419148502871394	-0.02112889662384987
DSC2	-0.00341889844276011	-0.0055831363424658775
DOK6	0.0034179179929196835	-0.007966517470777035
SLIT3	0.0034171862062066793	-0.02654333785176277
B3GALT1	-0.0034163077361881733	-0.017177635803818703
LILRA5	-0.0034150618594139814	-0.00037663450348190963
LRRK2	0.003412117948755622	0.005755786783993244
REEP1	0.0034116352908313274	-0.02589924819767475
PARD3B	0.003410900942981243	-0.009867164306342602
CLSTN2	-0.0034071963746100664	-0.014952057972550392
NECAB2	-0.0034057055599987507	-0.018017837777733803
APOBEC3B	-0.0034041220787912607	-0.0024839092511683702
MGST1	-0.003403422422707081	-0.005780533887445927
CDC42EP5	0.003396577201783657	0.0015207274118438363
MOBP	-0.0033922367729246616	-0.011099542491137981
BIRC3	0.0033890139311552048	0.006285690702497959
CAMKV	-0.0033880705013871193	0.03471768647432327
MT1A	-0.0033814385533332825	0.014990327879786491
LOC284276	-0.003379618749022484	-0.05123400688171387
GPC4	0.0033773414324969053	-0.0019758762791752815
SECTM1	-0.0033768857829272747	0.0031138171907514334
GCOM1	0.0033710768911987543	-0.02069559507071972
C12orf34	0.0033692934084683657	-0.017953602597117424
GSTM5	-0.0033686149399727583	-0.012190594337880611
TUSC3	0.0033629219979047775	-0.029623204842209816
HOXD1	0.003361497074365616	-0.0029195735696703196
HBA2	0.003359056543558836	-0.0029297410510480404
C9orf169	0.0033578381408005953	-0.02096569538116455
IL1F9	0.003356121014803648	-0.02436388097703457
THEMIS	-0.0033560898154973984	0.017567651346325874
TTC18	-0.0033555009867995977	0.0021484747994691133
SEZ6L2	0.003350749146193266	0.003058300819247961
SLC6A20	-0.0033497726544737816	0.04239868372678757
TMEM27	0.0033496306277811527	0.02031746692955494
GDPD3	-0.0033487894106656313	-0.018998419865965843
UNC80	0.0033479032572358847	-0.024045012891292572
KCNMA1	-0.003347459714859724	-0.016411708667874336
AMICA1	-0.0033444250002503395	-0.004105829633772373
LRRC4C	0.0033439588733017445	-0.06584961712360382
PYCR1	0.0033430347684770823	-0.00021524869953282177
PP14571	0.0033421574626117945	-0.0286579430103302
C12orf56	-0.003341573290526867	-0.002681940095499158
KCNE3	-0.003341482486575842	0.0074382065795362
LRRC2	0.0033409122843295336	-0.010843409225344658
MUC20	0.003338779788464308	-0.012066270224750042
CDCA5	-0.0033373909536749125	0.004591172095388174
FAM83E	-0.0033365036360919476	-0.020507752895355225
ADAMTSL5	0.0033353480976074934	0.01754465512931347
KIF11	-0.0033352747559547424	0.007208601105958223
KRT81	-0.003333606291562319	0.004791504703462124
ADAMTSL4	0.003329767845571041	0.010452279821038246
SIGLEC6	-0.0033246648963540792	-0.006121593993157148
COL5A1	0.003321021795272827	-0.008096255362033844
NPTX1	0.003319068579003215	-0.022233836352825165
SRPX2	-0.0033177610021084547	-0.016563087701797485
KRT86	-0.0033177235163748264	0.0011740855406969786
CEACAM1	-0.003314077388495207	0.005878731608390808
DNAJC22	-0.003311138367280364	-0.004869805183261633
APOL1	-0.0033100477885454893	-0.0017983416328206658
